Num;ID;Energy_kcal;Protein_g;Fat_g;Carb_g;Sugar_g;Fiber_g;VitA_mcg;VitB6_mg;VitB12_mcg;VitC_mg;VitE_mg;Folate_mcg;Niacin_mg;Riboflavin_mg;Thiamin_mg;Calcium_mg;Copper_mcg;Iron_mg;Magnesium_mg;Manganese_mg;Phosphorus_mg;Selenium_mcg;Zinc_mg;VitA_USRDA;VitB6_USRDA;VitB12_USRDA;VitC_USRDA;VitE_USRDA;Folate_USRDA;Niacin_USRDA;Riboflavin_USRDA;Thiamin_USRDA;Calcium_USRDA;Copper_USRDA;Magnesium_USRDA;Phosphorus_USRDA;Selenium_USRDA;Zinc_USRDA
3692;12114;592;5.3;47;44.4;0;0;0;0.306;0;1.5;0;9;0.616;0.102;0.061;27;0.812;3.39;92;2.801;211;0;2.05;0;0.18;0;0.0166666666666667;0;0.0225;0.0385;0.0784615384615385;0.0508333333333333;0.0225;0.000902222222222222;0.219047619047619;0.301428571428571;0;0.186363636363636
971;5174;155;26.45;4.64;0;0;0;11;0.175;3.91;6.3;0.11;13;6.45;0.357;0.057;17;0.274;3.68;21;0.098;187;44.1;3.92;0.0122222222222222;0.102941176470588;162.916.666.666.667;0.07;0.00733333333333333;0.0325;0.403125;0.274615384615385;0.0475;0.0141666666666667;0.000304444444444444;0.05;0.267142857142857;0.801818181818182;0.356363636363636
6904;21435;239;22.3;14.22;5.39;0;0;0;0.221;0.54;0;0;0;4.993;0.213;0.041;29;0.08;0.97;23;0.135;211;25.5;1.96;0;0.13;0.225;0;0;0;0.3120625;0.163846153846154;0.0341666666666667;0.0241666666666667;8,89E+09;0.0547619047619048;0.301428571428571;0.463636363636364;0.178181818181818
5687;18223;455;7.6;15.8;69.7;16.44;1.9;16;0.037;0.08;0.2;1.22;142;4.43;0.418;0.538;172;0.227;3.58;22;0.552;303;15.9;0.67;0.0177777777777778;0.0217647058823529;0.0333333333333333;0.00222222222222222;0.0813333333333333;0.355;0.276875;0.321538461538461;0.448333333333333;0.143333333333333;0.000252222222222222;0.0523809523809524;0.432857142857143;0.289090909090909;0.0609090909090909
7696;27000;27;1.16;0.61;4.29;0.09;0.4;20;0.02;0.03;6.5;0.13;7;0.156;0.019;0.019;7;0.019;0.26;2;0.011;15;0.4;0.09;0.0222222222222222;0.0117647058823529;0.0125;0.0722222222222222;0.00866666666666667;0.0175;0.00975;0.0146153846153846;0.0158333333333333;0.00583333333333333;2,11E+09;0.00476190476190476;0.0214285714285714;0.00727272727272727;0.00818181818181818
5319;17240;340;23.06;26.82;0;0;0;0;0.11;2.56;0;0;15;6.92;0.23;0.09;18;0.124;1.93;24;0.021;184;24.7;4.21;0;0.0647058823529412;106.666.666.666.667;0;0;0.0375;0.4325;0.176923076923077;0.075;0.015;0.000137777777777778;0.0571428571428571;0.262857142857143;0.449090909090909;0.382727272727273
3500;11850;17;0.67;0.24;3.43;1.83;1.6;0;0.038;0;15.1;0;17;0.15;0.023;0;17;0.101;0.15;9;0.033;24;0.7;0.13;0;0.0223529411764706;0;0.167777777777778;0;0.0425;0.009375;0.0176923076923077;0;0.0141666666666667;0.000112222222222222;0.0214285714285714;0.0342857142857143;0.0127272727272727;0.0118181818181818
4608;15156;189;19.63;6.78;11.05;0;0;2;0.15;0.69;1.8;0;20;1.9;0.13;0.22;37;0.228;3.8;56;0.07;217;51.8;0.95;0.00222222222222222;0.0882352941176471;0.2875;0.02;0;0.05;0.11875;0.1;0.183333333333333;0.0308333333333333;0.000253333333333333;0.133333333333333;0.31;0.941818181818182;0.0863636363636364
5109;17030;361;22.13;29.59;0;0;0;0;0.11;2.54;0;0.12;14;7;0.22;0.09;19;0.121;1.88;23;0.02;178;23.9;4;0;0.0647058823529412;105.833.333.333.333;0;0.008;0.035;0.4375;0.169230769230769;0.075;0.0158333333333333;0.000134444444444444;0.0547619047619048;0.254285714285714;0.434545454545455;0.363636363636364
58;1059;63;3.33;3.46;4.74;0;0;2;0.04;0.34;0.9;0;5;0.087;0.123;0.03;128;0.01;0.05;13;0.002;97;2;0.36;0.00222222222222222;0.0235294117647059;0.141666666666667;0.01;0;0.0125;0.0054375;0.0946153846153846;0.025;0.106666666666667;1,11E+09;0.030952380952381;0.138571428571429;0.0363636363636364;0.0327272727272727
648;4142;233;0.58;13.46;29.28;28.45;1.1;27;0.055;0;0;2.86;2;0.467;0.052;0.024;11;0.16;0.87;8;0.11;16;1.6;0.2;0.03;0.0323529411764706;0;0;0.190666666666667;0.005;0.0291875;0.04;0.02;0.00916666666666667;0.000177777777777778;0.019047619047619;0.0228571428571429;0.0290909090909091;0.0181818181818182
4246;14134;81;0.07;0;2.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7366;23330;124;23.27;3.44;0;0;0;3;0.641;1.83;0;0.24;4;6.687;0.183;0.063;13;0.042;1.45;12;0.001;221;22.4;3.4;0.00333333333333333;0.377058823529412;0.7625;0;0.016;0.01;0.4179375;0.140769230769231;0.0525;0.0108333333333333;4,67E+09;0.0285714285714286;0.315714285714286;0.407272727272727;0.309090909090909
411;3173;43;0.4;0.2;10.1;0;0;4;0.038;0;76.9;0;12;0.185;0.028;0.038;10;0.04;0.2;5;0;7;0.1;0.03;0.00444444444444444;0.0223529411764706;0;0.854444444444445;0;0.03;0.0115625;0.0215384615384615;0.0316666666666667;0.00833333333333333;4,44E+09;0.0119047619047619;0.01;0.00181818181818182;0.00272727272727273
4022;13840;355;23.01;28.51;0;0;0;0;0.23;2.34;0;0.23;7;3.67;0.19;0.07;10;0.089;2.35;20;0.014;173;21.6;5.84;0;0.135294117647059;0.975;0;0.0153333333333333;0.0175;0.229375;0.146153846153846;0.0583333333333333;0.00833333333333333;9,89E+09;0.0476190476190476;0.247142857142857;0.392727272727273;0.530909090909091
6836;21346;196;1.69;14.45;15.49;7.79;0.3;0;0;0.05;0.5;0;0;0.01;0.02;0.01;50;0;0.2;3;0;31;0.3;0.3;0;0;0.0208333333333333;0.00555555555555556;0;0;0.000625;0.0153846153846154;0.00833333333333333;0.0416666666666667;0;0.00714285714285714;0.0442857142857143;0.00545454545454545;0.0272727272727273
1369;6329;42;1.69;0.85;5.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7525;23514;172;26.82;6.34;0;0;0;0;0.278;3.07;0;0.17;10;3.529;0.252;0.09;7;0.1;3.2;22;0;222;30;6.39;0;0.163529411764706;127.916.666.666.667;0;0.0113333333333333;0.025;0.2205625;0.193846153846154;0.075;0.00583333333333333;0.000111111111111111;0.0523809523809524;0.317142857142857;0.545454545454545;0.580909090909091
1169;5737;197;28.21;9.37;0;0;0;11;0.398;2.46;0;0.08;9;5.574;0.341;0.063;16;0.107;1.58;24;0.007;196;29.9;4.22;0.0122222222222222;0.234117647058824;1.025;0;0.00533333333333333;0.0225;0.348375;0.262307692307692;0.0525;0.0133333333333333;0.000118888888888889;0.0571428571428571;0.28;0.543636363636364;0.383636363636364
